,GPSPW,GNSPW
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.006568144499178982,0.0029276453366792136
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0180623973727422,0.009201171058134672
165,0.0,0.002091175240485153
166,0.013136288998357963,0.0
167,0.0,0.0
168,0.024630541871921183,0.02300292764533668
169,0.0,0.0
170,0.0049261083743842365,0.004182350480970306
171,0.0,0.0
172,0.0,0.0012547051442910915
173,0.0,0.003345880384776244
174,0.0,0.0
175,0.0,0.0
176,0.003284072249589491,0.002509410288582183
177,0.0016420361247947454,0.0029276453366792136
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0029276453366792136
181,0.0,0.002091175240485153
182,0.0,0.0
183,0.0,0.005437055625261397
184,0.0,0.0
185,0.0,0.0
186,0.016420361247947456,0.006273525721455458
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.009852216748768473,0.006273525721455458
191,0.006568144499178982,0.02342116269343371
192,0.003284072249589491,0.001672940192388122
193,0.008210180623973728,0.002509410288582183
194,0.006568144499178982,0.0012547051442910915
195,0.0016420361247947454,0.002509410288582183
196,0.0,0.005018820577164366
197,0.003284072249589491,0.006273525721455458
198,0.0,0.0
199,0.0,0.0
200,0.008210180623973728,0.005437055625261397
201,0.0016420361247947454,0.0004182350480970305
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.009852216748768473,0.006691760769552488
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0037641154328732747
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0049261083743842365,0.002091175240485153
214,0.0,0.0
215,0.0,0.0
216,0.019704433497536946,0.004600585529067336
217,0.0049261083743842365,0.001672940192388122
218,0.0,0.0
219,0.0,0.003345880384776244
220,0.0,0.0
221,0.0,0.0
222,0.0049261083743842365,0.0037641154328732747
223,0.0,0.0
224,0.0049261083743842365,0.003345880384776244
225,0.0,0.0
226,0.0,0.0029276453366792136
227,0.0,0.0
228,0.0,0.002509410288582183
229,0.016420361247947456,0.005855290673358427
230,0.0,0.0
231,0.0049261083743842365,0.00794646591384358
232,0.0,0.0
233,0.10837438423645321,0.06817231283981598
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.013136288998357963,0.001672940192388122
238,0.0,0.005018820577164366
239,0.0,0.004600585529067336
240,0.034482758620689655,0.019657047260560435
241,0.047619047619047616,0.022166457549142617
242,0.0016420361247947454,0.007109995817649519
243,0.0,0.002509410288582183
244,0.0180623973727422,0.0037641154328732747
245,0.026272577996715927,0.01547469677959013
246,0.0,0.003345880384776244
247,0.026272577996715927,0.005437055625261397
248,0.0,0.004182350480970306
249,0.0,0.0
250,0.0,0.000836470096194061
251,0.0,0.0
252,0.0,0.0
253,0.011494252873563218,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0016420361247947454,0.0037641154328732747
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0029276453366792136
260,0.003284072249589491,0.002091175240485153
261,0.0,0.0
262,0.027914614121510674,0.0004182350480970305
263,0.008210180623973728,0.008364700961940611
264,0.013136288998357963,0.005855290673358427
265,0.0,0.0
266,0.0,0.0
267,0.0049261083743842365,0.0029276453366792136
268,0.0,0.0
269,0.0,0.0
270,0.003284072249589491,0.005855290673358427
271,0.022988505747126436,0.009619406106231703
272,0.0,0.0
273,0.006568144499178982,0.0037641154328732747
274,0.009852216748768473,0.014219991635299039
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.006568144499178982,0.007109995817649519
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0037641154328732747
282,0.0,0.002091175240485153
283,0.0,0.0
284,0.0,0.006691760769552488
285,0.0,0.0
286,0.0,0.0
287,0.054187192118226604,0.012965286491007947
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.021346469622331693,0.0004182350480970305
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,0.0,0.004600585529067336
297,0.0,0.0
298,0.0,0.0
299,0.0,0.002091175240485153
300,0.0,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.009852216748768473,0.0004182350480970305
305,0.0,0.0
306,0.0,0.004182350480970306
307,0.0,0.0
308,0.014778325123152709,0.00878293601003764
309,0.0,0.0075282308657465494
310,0.0,0.002509410288582183
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.001672940192388122
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.0,0.004182350480970306
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.009852216748768473,0.0004182350480970305
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.003284072249589491,0.006273525721455458
331,0.0,0.004182350480970306
332,0.0,0.0
333,0.0,0.0012547051442910915
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.016420361247947456,0.006273525721455458
338,0.0049261083743842365,0.005437055625261397
339,0.003284072249589491,0.002509410288582183
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.003284072249589491,0.001672940192388122
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.003284072249589491,0.002509410288582183
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.011494252873563218,0.002091175240485153
354,0.003284072249589491,0.004182350480970306
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.024630541871921183,0.0004182350480970305
359,0.0,0.0
360,0.008210180623973728,0.004600585529067336
361,0.0,0.0
362,0.008210180623973728,0.001672940192388122
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.019704433497536946,0.011710581346716854
368,0.011494252873563218,0.001672940192388122
369,0.0,0.0
370,0.0,0.0
371,0.0,0.0
372,0.0,0.0
373,0.0,0.0
374,0.013136288998357963,0.012547051442910916
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.003345880384776244
379,0.006568144499178982,0.005018820577164366
380,0.031198686371100164,0.001672940192388122
381,0.0,0.0
382,0.0,0.002509410288582183
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0016420361247947454,0.005437055625261397
390,0.0,0.0
391,0.0,0.0
392,0.016420361247947456,0.0012547051442910915
393,0.006568144499178982,0.002091175240485153
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.006568144499178982,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0029276453366792136
402,0.003284072249589491,0.002509410288582183
403,0.0,0.003345880384776244
404,0.0,0.0
405,0.0,0.0
406,0.0,0.005437055625261397
407,0.0,0.0
408,0.013136288998357963,0.0029276453366792136
409,0.013136288998357963,0.002091175240485153
410,0.0,0.0
411,0.013136288998357963,0.010874111250522794
412,0.011494252873563218,0.001672940192388122
413,0.0,0.0
414,0.006568144499178982,0.007109995817649519
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.006691760769552488
422,0.016420361247947456,0.0012547051442910915
423,0.0016420361247947454,0.004182350480970306
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0049261083743842365,0.002091175240485153
428,0.0,0.0
429,0.0049261083743842365,0.0
430,0.0,0.0
431,0.041050903119868636,0.007109995817649519
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.047619047619047616,0.012965286491007947
437,0.0,0.0
438,0.0,0.0
439,0.006568144499178982,0.005018820577164366
440,0.024630541871921183,0.025512337933918862
441,0.0,0.0012547051442910915
442,0.009852216748768473,0.005437055625261397
443,0.0,0.0
444,0.0,0.0
445,0.0016420361247947454,0.0012547051442910915
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.013136288998357963,0.0
450,0.0,0.006273525721455458
451,0.0,0.0
452,0.024630541871921183,0.011292346298619825
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0049261083743842365,0.005018820577164366
457,0.013136288998357963,0.001672940192388122
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.011494252873563218,0.0
462,0.0,0.0
463,0.0,0.0
464,0.006568144499178982,0.0004182350480970305
465,0.0,0.0
466,0.0,0.0
467,0.0049261083743842365,0.014638226683396068
468,0.009852216748768473,0.0
469,0.013136288998357963,0.0004182350480970305
470,0.006568144499178982,0.0004182350480970305
471,0.0,0.0
472,0.006568144499178982,0.004182350480970306
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.019704433497536946,0.0
477,0.0,0.000836470096194061
478,0.0016420361247947454,0.029276453366792136
479,0.0,0.0
480,0.0,0.0
481,0.0016420361247947454,0.004600585529067336
482,0.0,0.005018820577164366
483,0.0016420361247947454,0.004182350480970306
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.016420361247947456,0.001672940192388122
489,0.003284072249589491,0.004182350480970306
490,0.0,0.0
491,0.0,0.0
492,0.0016420361247947454,0.002091175240485153
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0016420361247947454,0.001672940192388122
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.002509410288582183
504,0.0,0.0
505,0.003284072249589491,0.004182350480970306
506,0.0,0.0
507,0.031198686371100164,0.009619406106231703
508,0.003284072249589491,0.002091175240485153
509,0.0,0.0
510,0.0049261083743842365,0.002509410288582183
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
514,0.0,0.0
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0
518,0.0,0.0
519,0.008210180623973728,0.002509410288582183
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0049261083743842365,0.002091175240485153
525,0.0016420361247947454,0.002509410288582183
526,0.013136288998357963,0.002091175240485153
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.008210180623973728,0.002509410288582183
533,0.0,0.0
534,0.0,0.0
535,0.013136288998357963,0.0004182350480970305
536,0.0049261083743842365,0.000836470096194061
537,0.0049261083743842365,0.0004182350480970305
538,0.0,0.0
539,0.0,0.001672940192388122
540,0.0,0.0
541,0.0016420361247947454,0.002091175240485153
542,0.014778325123152709,0.003345880384776244
543,0.0049261083743842365,0.0029276453366792136
544,0.0,0.0
545,0.0,0.0
546,0.0,0.0
547,0.0,0.0
548,0.003284072249589491,0.0012547051442910915
549,0.0,0.0
550,0.0,0.002091175240485153
551,0.0,0.0
552,0.0,0.0
553,0.060755336617405585,0.043914680050188205
554,0.0,0.0
555,0.0,0.0
556,0.003284072249589491,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0016420361247947454,0.005855290673358427
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0049261083743842365,0.002091175240485153
566,0.008210180623973728,0.0012547051442910915
567,0.0,0.0
568,0.0,0.0
569,0.0,0.004182350480970306
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0016420361247947454,0.002509410288582183
574,0.008210180623973728,0.001672940192388122
575,0.0,0.0
576,0.006568144499178982,0.004182350480970306
577,0.0,0.002509410288582183
578,0.0,0.005437055625261397
579,0.0049261083743842365,0.001672940192388122
580,0.0,0.0
581,0.0,0.0
582,0.009852216748768473,0.003345880384776244
583,0.0,0.0
584,0.0,0.0
585,0.021346469622331693,0.0
586,0.0,0.0
587,0.0,0.0037641154328732747
588,0.0,0.0
589,0.0,0.0
590,0.0,0.005437055625261397
591,0.0,0.0
592,0.0,0.0
593,0.0,0.002509410288582183
594,0.0,0.0
595,0.0,0.0
596,0.0,0.0
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.004600585529067336
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0016420361247947454,0.002509410288582183
609,0.0016420361247947454,0.0029276453366792136
610,0.0016420361247947454,0.002509410288582183
611,0.0,0.004182350480970306
612,0.0,0.0
613,0.009852216748768473,0.0004182350480970305
614,0.0,0.0
615,0.008210180623973728,0.009201171058134672
616,0.0,0.0
617,0.0,0.003345880384776244
618,0.0016420361247947454,0.003345880384776244
619,0.0,0.0
620,0.031198686371100164,0.008364700961940611
621,0.0,0.0
622,0.0,0.002509410288582183
623,0.019704433497536946,0.000836470096194061
624,0.008210180623973728,0.000836470096194061
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.003345880384776244
635,0.003284072249589491,0.0037641154328732747
636,0.0,0.0
637,0.0,0.0
638,0.008210180623973728,0.008364700961940611
639,0.0,0.0
640,0.0,0.0
641,0.006568144499178982,0.0029276453366792136
642,0.0,0.0037641154328732747
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.0,0.0
655,0.0,0.0
656,0.0,0.0
657,0.0,0.0
658,0.0,0.0
659,0.003284072249589491,0.006273525721455458
660,0.0,0.0
661,0.0,0.0
662,0.0,0.0
663,0.009852216748768473,0.0012547051442910915
664,0.0,0.0
665,0.0,0.0
666,0.008210180623973728,0.001672940192388122
667,0.0016420361247947454,0.001672940192388122
668,0.0,0.0
669,0.029556650246305417,0.025930572982015895
670,0.0,0.0
671,0.0016420361247947454,0.004182350480970306
672,0.0,0.005855290673358427
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.008210180623973728,0.002509410288582183
677,0.0,0.0
678,0.0,0.0
679,0.0,0.0029276453366792136
680,0.003284072249589491,0.0029276453366792136
681,0.031198686371100164,0.02383939774153074
682,0.0,0.0
683,0.0,0.0
684,0.022988505747126436,0.006273525721455458
685,0.0,0.003345880384776244
686,0.0,0.0
687,0.0,0.0
688,0.0,0.0
689,0.003284072249589491,0.0012547051442910915
690,0.0,0.0
691,0.0,0.0012547051442910915
692,0.013136288998357963,0.000836470096194061
693,0.0016420361247947454,0.002509410288582183
694,0.0016420361247947454,0.001672940192388122
695,0.0,0.0
696,0.0,0.0
697,0.013136288998357963,0.0012547051442910915
698,0.014778325123152709,0.004600585529067336
699,0.016420361247947456,0.0
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0029276453366792136
703,0.008210180623973728,0.0
704,0.008210180623973728,0.002509410288582183
705,0.009852216748768473,0.0029276453366792136
706,0.0,0.0
707,0.021346469622331693,0.002509410288582183
708,0.006568144499178982,0.002091175240485153
709,0.006568144499178982,0.0004182350480970305
710,0.016420361247947456,0.0
711,0.003284072249589491,0.002091175240485153
712,0.014778325123152709,0.0004182350480970305
713,0.006568144499178982,0.000836470096194061
714,0.0,0.0
715,0.026272577996715927,0.0
716,0.0,0.0
717,0.0,0.002091175240485153
718,0.0,0.0
719,0.003284072249589491,0.0012547051442910915
720,0.0,0.0
721,0.0,0.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,0.0,0.0
729,0.0,0.0
730,0.0,0.0
731,0.0,0.003345880384776244
732,0.0,0.004182350480970306
733,0.0,0.0
734,0.0,0.005437055625261397
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.006273525721455458
739,0.0,0.0
740,0.0,0.0
741,0.0049261083743842365,0.007109995817649519
742,0.0,0.0
743,0.07717569786535304,0.044751150146382264
744,0.0,0.001672940192388122
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0,0.0029276453366792136
751,0.0,0.0
752,0.011494252873563218,0.0004182350480970305
753,0.0,0.0
754,0.0,0.0
755,0.0,0.0
756,0.009852216748768473,0.010874111250522794
757,0.0,0.001672940192388122
758,0.0,0.0
759,0.008210180623973728,0.0004182350480970305
760,0.008210180623973728,0.004600585529067336
761,0.0,0.0
762,0.0,0.0
763,0.0,0.0029276453366792136
764,0.003284072249589491,0.012547051442910916
765,0.0,0.0
766,0.0,0.002509410288582183
767,0.0,0.006691760769552488
768,0.021346469622331693,0.0
769,0.0016420361247947454,0.0029276453366792136
770,0.0049261083743842365,0.002091175240485153
771,0.0,0.0
772,0.0,0.0
773,0.008210180623973728,0.001672940192388122
774,0.0,0.0
775,0.0,0.0
776,0.016420361247947456,0.0012547051442910915
777,0.0,0.005437055625261397
778,0.0,0.0
779,0.003284072249589491,0.002091175240485153
780,0.0,0.0
781,0.0016420361247947454,0.005855290673358427
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0049261083743842365,0.005855290673358427
786,0.0,0.001672940192388122
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,0.0,0.0
792,0.0,0.005437055625261397
793,0.0,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0,0.0
797,0.009852216748768473,0.0029276453366792136
798,0.0,0.0
799,0.0,0.0
800,0.0,0.0
801,0.0,0.0037641154328732747
802,0.003284072249589491,0.0029276453366792136
803,0.0,0.0
804,0.0,0.0
805,0.0,0.0
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,0.0,0.004182350480970306
811,0.0,0.0
812,0.0,0.0037641154328732747
813,0.0,0.0
814,0.0,0.0
815,0.0,0.0
816,0.0,0.0
817,0.0,0.0
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.0,0.0037641154328732747
824,0.011494252873563218,0.009619406106231703
825,0.0,0.002509410288582183
826,0.0016420361247947454,0.004600585529067336
827,0.0,0.0
828,0.008210180623973728,0.0075282308657465494
829,0.016420361247947456,0.000836470096194061
830,0.003284072249589491,0.005437055625261397
831,0.0,0.0029276453366792136
832,0.0,0.0
833,0.0,0.004182350480970306
834,0.006568144499178982,0.0004182350480970305
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.008210180623973728,0.0037641154328732747
839,0.0,0.0
840,0.0,0.0
841,0.0,0.0
842,0.014778325123152709,0.0037641154328732747
843,0.0,0.0
844,0.0016420361247947454,0.002091175240485153
845,0.008210180623973728,0.0
846,0.0,0.0
847,0.022988505747126436,0.0
848,0.0,0.0
849,0.0,0.0
850,0.0,0.0
851,0.0,0.006691760769552488
852,0.006568144499178982,0.007109995817649519
853,0.003284072249589491,0.002091175240485153
854,0.0,0.0
855,0.0,0.0
856,0.009852216748768473,0.005018820577164366
857,0.0016420361247947454,0.002509410288582183
858,0.008210180623973728,0.0075282308657465494
859,0.0,0.002509410288582183
860,0.0,0.006273525721455458
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0037641154328732747
869,0.009852216748768473,0.0
870,0.0,0.0
871,0.026272577996715927,0.025094102885821833
872,0.0,0.0
873,0.0,0.0
874,0.0,0.0
875,0.0,0.0
876,0.0,0.0
877,0.009852216748768473,0.000836470096194061
878,0.0,0.0
879,0.0,0.0
880,0.0,0.0
881,0.0,0.0
882,0.0,0.005018820577164366
883,0.0,0.0004182350480970305
884,0.0,0.0
885,0.0,0.0
886,0.0016420361247947454,0.0037641154328732747
887,0.0,0.0
888,0.0,0.0
889,0.0,0.004182350480970306
890,0.008210180623973728,0.00878293601003764
891,0.016420361247947456,0.0
892,0.0,0.0
893,0.0016420361247947454,0.0012547051442910915
894,0.0180623973727422,0.005018820577164366
895,0.0,0.0
896,0.013136288998357963,0.002091175240485153
897,0.0,0.002091175240485153
898,0.008210180623973728,0.002509410288582183
899,0.016420361247947456,0.006691760769552488
900,0.07060755336617405,0.08699289000418235
901,0.008210180623973728,0.005018820577164366
902,0.0,0.002509410288582183
903,0.0,0.005018820577164366
904,0.0,0.0
905,0.0,0.0
906,0.0,0.0
907,0.0,0.0
908,0.0,0.001672940192388122
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.006568144499178982,0.002509410288582183
913,0.0,0.0
914,0.009852216748768473,0.005855290673358427
915,0.0,0.0
916,0.0,0.0029276453366792136
917,0.0,0.0
918,0.0,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.003284072249589491,0.000836470096194061
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,0.0,0.0
928,0.0016420361247947454,0.001672940192388122
929,0.008210180623973728,0.0029276453366792136
930,0.0,0.0
931,0.0,0.0
932,0.008210180623973728,0.002091175240485153
933,0.0,0.0
934,0.031198686371100164,0.02258469259723965
935,0.011494252873563218,0.0012547051442910915
936,0.0,0.0
937,0.0,0.006691760769552488
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.003345880384776244
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.0,0.0
946,0.0,0.0
947,0.0,0.0
948,0.0,0.0
949,0.003284072249589491,0.002091175240485153
950,0.0,0.0
951,0.0,0.0
952,0.0016420361247947454,0.004600585529067336
953,0.026272577996715927,0.01547469677959013
954,0.014778325123152709,0.002091175240485153
955,0.0,0.0
956,0.0016420361247947454,0.002509410288582183
957,0.009852216748768473,0.0004182350480970305
958,0.013136288998357963,0.000836470096194061
959,0.0,0.0
960,0.003284072249589491,0.002509410288582183
961,0.0,0.0
962,0.006568144499178982,0.002509410288582183
963,0.0,0.0
964,0.0,0.0
965,0.0,0.0
966,0.0,0.0
967,0.0049261083743842365,0.001672940192388122
968,0.0,0.0
969,0.003284072249589491,0.001672940192388122
970,0.0,0.0
971,0.0,0.0
972,0.0,0.0
973,0.0,0.0
974,0.0,0.0
975,0.0,0.0
976,0.0,0.003345880384776244
977,0.0,0.0
978,0.019704433497536946,0.0012547051442910915
979,0.0,0.0
980,0.0,0.0
981,0.0,0.0
982,0.014778325123152709,0.005018820577164366
983,0.0,0.0
984,0.0,0.0
985,0.0,0.0
986,0.0,0.0
987,0.006568144499178982,0.005437055625261397
988,0.003284072249589491,0.0029276453366792136
989,0.0,0.0
990,0.0049261083743842365,0.002091175240485153
991,0.0,0.0
992,0.0,0.0
993,0.008210180623973728,0.000836470096194061
994,0.0,0.0
995,0.006568144499178982,0.002091175240485153
996,0.0,0.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.0,0.0
1001,0.0,0.0
1002,0.0,0.0
1003,0.0,0.006691760769552488
1004,0.0,0.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0029276453366792136
1009,0.011494252873563218,0.006691760769552488
1010,0.0,0.0
1011,0.0,0.0
1012,0.0,0.0
1013,0.0,0.0
1014,0.0,0.0
1015,0.0,0.0
1016,0.0,0.0
1017,0.0016420361247947454,0.002091175240485153
1018,0.05090311986863711,0.012965286491007947
1019,0.0,0.0
1020,0.0,0.0
1021,0.0049261083743842365,0.0004182350480970305
1022,0.0,0.0029276453366792136
1023,0.0,0.0
1024,0.011494252873563218,0.005855290673358427
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.008210180623973728,0.002091175240485153
1029,0.0,0.0
1030,0.0,0.0
